OBJECTID,COMMENTS,LENGTH_NM,AKCreationDate,AKDate,CreationDate,Creator,EditDate,Editor,Herring_Stock,ManagementArea,GlobalID,Photos,Year,Vessel_Mapped,Shape__Length,longitude,latitude
650,,0.256272819878683,1586161297000,04/06/2020,1586190097000,aaron.dupuis_adfg,1586190097000,aaron.dupuis_adfg,Sitka_Sound,Sitka,01ff086c-b5ef-4f9a-8445-74384ab278ce,1,2020,0,0.006269759638927465,-135.299192732,56.755603906
651,,0.47746712204963615,1586161379000,04/06/2020,1586190179000,aaron.dupuis_adfg,1586190179000,aaron.dupuis_adfg,Sitka_Sound,Sitka,b89d1709-36fc-425d-8a3f-0b2c2ac04e0c,1,2020,0,0.009517589761151258,-135.294555169,56.734087113
652,,0.3502119510520874,1586163118000,04/06/2020,1586191918000,aaron.dupuis_adfg,1586191918000,aaron.dupuis_adfg,Sitka_Sound,Sitka,4b97ed94-78ff-44f6-a2af-19824f918550,1,2020,0,0.009642515669028955,-135.834662794,57.0897928250001
653,,0.11407745533515154,1586163488000,04/06/2020,1586192288000,aaron.dupuis_adfg,1586192288000,aaron.dupuis_adfg,Sitka_Sound,Sitka,dbb69df2-0a7f-49c3-8951-4a4bb51113a8,0,2020,0,0.0033503682350887105,-135.835722496,56.992871624
654,,0.13159367668752284,1586164161000,04/06/2020,1586192961000,aaron.dupuis_adfg,1586192961000,aaron.dupuis_adfg,Sitka_Sound,Sitka,39b567d4-4af7-49c8-a519-d9d1dca24d01,0,2020,0,0.004010249216436523,-135.549029558,57.157088867
655,,0.07753875175332842,1586164537000,04/06/2020,1586193337000,aaron.dupuis_adfg,1586193337000,aaron.dupuis_adfg,Sitka_Sound,Sitka,39e18915-e0ef-40f9-bb7a-2a3b94d50b9e,0,2020,0,0.0018616053755309131,-135.577343773,57.158247026
656,,0.08882716952216255,1586166159000,04/06/2020,1586194959000,aaron.dupuis_adfg,1586194959000,aaron.dupuis_adfg,Sitka_Sound,Sitka,58704cd1-1186-4bb6-85e4-ec8ee06dd1b6,0,2020,0,0.0021864030483471023,-135.396744822,57.0966329250001
657,,0.16655814733386254,1586166204000,04/06/2020,1586195004000,aaron.dupuis_adfg,1586195004000,aaron.dupuis_adfg,Sitka_Sound,Sitka,da4bf4d8-a3c2-4c02-86c3-2078ce2e077d,0,2020,0,0.003563201626131136,-135.394436173,57.093863309
658,,0.42334712841283506,1586248035000,04/07/2020,1586276835000,aaron.dupuis_adfg,1586276835000,aaron.dupuis_adfg,Sitka_Sound,Sitka,8ace1d91-6167-44f6-8333-b343b74ed9c2,2,2020,0,0.010272303939324092,-135.304862296,56.7532030780001
659,,0.045633240687985605,1586248100000,04/07/2020,1586276900000,aaron.dupuis_adfg,1586276900000,aaron.dupuis_adfg,Sitka_Sound,Sitka,43dc0965-fe67-4948-8e05-64cf562db2ac,1,2020,0,0.0010902855839077978,-135.296389723,56.75471995
660,,0.17612419363715287,1586248195000,04/07/2020,1586276995000,aaron.dupuis_adfg,1586276995000,aaron.dupuis_adfg,Sitka_Sound,Sitka,74e52121-bb18-4cd5-83c5-5a515bec5aa4,1,2020,0,0.0031943193285963135,-135.295133758,56.7329177870001
661,,0.10967121052193442,1586248234000,04/07/2020,1586277034000,aaron.dupuis_adfg,1586277034000,aaron.dupuis_adfg,Sitka_Sound,Sitka,73bfb3b2-b08d-4491-a71e-b5defe0f81d9,1,2020,0,0.0027123586127509015,-135.291512845,56.7280791530001
662,,0.2121357525244514,1586249948000,04/07/2020,1586278748000,aaron.dupuis_adfg,1586278860000,aaron.dupuis_adfg,Sitka_Sound,Sitka,0b04be7b-caaa-4c8f-ae02-77dd7b0d3551,2,2020,0,0.005433939994132165,-135.375021185,57.045043783
663,,0.06590124894433065,1586250003000,04/07/2020,1586278803000,aaron.dupuis_adfg,1586283089000,aaron.dupuis_adfg,Sitka_Sound,Sitka,f4130676-15bb-414f-bdfc-550d4fd250c6,2,2020,0,0.0016885668852868658,-135.383673176,57.04992559
664,,0.031044403340544736,1586250174000,04/07/2020,1586278974000,aaron.dupuis_adfg,1586278974000,aaron.dupuis_adfg,Sitka_Sound,Sitka,fe9fb8fa-f27a-4805-835e-76dab06544aa,0,2020,0,0.0005881007919996413,-135.389957455,57.090086564
665,,0.08392091097602537,1586250213000,04/07/2020,1586279013000,aaron.dupuis_adfg,1586279013000,aaron.dupuis_adfg,Sitka_Sound,Sitka,c8682c34-292b-417d-b303-707ea2bd4776,1,2020,0,0.0017004231996673481,-135.396851656,57.0968336880001
666,,0.23063688407814734,1586250239000,04/07/2020,1586279039000,aaron.dupuis_adfg,1586279039000,aaron.dupuis_adfg,Sitka_Sound,Sitka,c3e3abc4-d7f2-4b63-8f73-03d6ac8c065e,0,2020,0,0.005619286210776412,-135.398588365,57.0983471050001
667,,0.04732614549492014,1586250257000,04/07/2020,1586279057000,aaron.dupuis_adfg,1586279057000,aaron.dupuis_adfg,Sitka_Sound,Sitka,d1abfb25-5c1a-46c0-9d21-f62451161ba3,0,2020,0,0.0010802569298013988,-135.391561819,57.091534401
668,,0.42633161451239765,1586250401000,04/07/2020,1586279201000,aaron.dupuis_adfg,1586279201000,aaron.dupuis_adfg,Sitka_Sound,Sitka,a1db7ed9-1d26-44c9-adf8-a6359bebaf0b,3,2020,0,0.008605493917992724,-135.40168341,57.1037354700001
669,,0.11699827883215543,1586250418000,04/07/2020,1586279218000,aaron.dupuis_adfg,1586279218000,aaron.dupuis_adfg,Sitka_Sound,Sitka,e6dec9ee-74e0-4742-90ac-f009c1cf9f64,0,2020,0,0.0024669938941538367,-135.396797792,57.1125817830001
670,,0.035199461504300394,1586253127000,04/07/2020,1586281927000,aaron.dupuis_adfg,1586281927000,aaron.dupuis_adfg,Sitka_Sound,Sitka,e7b55a19-3dbd-42c1-8028-6e974090b0ee,0,2020,0,0.0010718124440608527,-135.55358282,57.16585917
671,,0.04035681966191091,1586253153000,04/07/2020,1586281953000,aaron.dupuis_adfg,1586281953000,aaron.dupuis_adfg,Sitka_Sound,Sitka,498604ad-8229-4e0c-8270-9a7286c7430c,0,2020,0,0.0007689364548981132,-135.567569198,57.157905935
672,,0.057818798898049764,1586253225000,04/07/2020,1586282025000,aaron.dupuis_adfg,1586282025000,aaron.dupuis_adfg,Sitka_Sound,Sitka,3601ecaf-1e80-437d-9946-bbb9255f853d,0,2020,0,0.0009946590293513128,-135.577028073,57.1583449410001
673,,0.018900916919950085,1586253259000,04/07/2020,1586282059000,aaron.dupuis_adfg,1586282059000,aaron.dupuis_adfg,Sitka_Sound,Sitka,446d343b-f2f3-4001-ba3b-225bb7ca2430,0,2020,0,0.000576150833224614,-135.577841255,57.1585690840001
674,,0.06727142911705754,1586253296000,04/07/2020,1586282096000,aaron.dupuis_adfg,1586282096000,aaron.dupuis_adfg,Sitka_Sound,Sitka,27000119-2b91-48e9-a867-62d178c7be49,0,2020,0,0.0013777824926098753,-135.557483692,57.165082564
675,,0.06475685287605785,1586253448000,04/07/2020,1586282248000,aaron.dupuis_adfg,1586282248000,aaron.dupuis_adfg,Sitka_Sound,Sitka,1803fe42-8a4f-451f-9fa9-a68d2bf4dbcb,0,2020,0,0.0019673283175062808,-135.567249886,57.1635591950001
676,,0.1414552396867186,1586253977000,04/07/2020,1586282777000,aaron.dupuis_adfg,1586282777000,aaron.dupuis_adfg,Sitka_Sound,Sitka,c0b64fa5-40e7-4ec2-b488-63c30a893b23,1,2020,0,0.0029447996076687366,-135.478461119,57.1082915260001
677,,0.030553768171072738,1586253995000,04/07/2020,1586282795000,aaron.dupuis_adfg,1586282795000,aaron.dupuis_adfg,Sitka_Sound,Sitka,604451c2-092c-45b3-a8d4-8edc3c4bf48c,0,2020,0,0.0005245487052894258,-135.47962731,57.109299252
678,,0.06250281488182997,1586254038000,04/07/2020,1586282838000,aaron.dupuis_adfg,1586282838000,aaron.dupuis_adfg,Sitka_Sound,Sitka,ea14a7f6-906a-4dfc-bba6-27e9894fba48,0,2020,0,0.001069254480445126,-135.480973765,57.1062506750001
679,,0.12584377322335372,1586425251000,04/09/2020,1586454051000,aaron.dupuis_adfg,1586454096000,aaron.dupuis_adfg,Sitka_Sound,Sitka,a4d4f808-7997-4f8b-ac8f-5f21c55ad77b,2,2020,0,0.002947343072593526,-135.348976103,56.928529498
680,,0.07563558131360201,1586425328000,04/09/2020,1586454128000,aaron.dupuis_adfg,1586454128000,aaron.dupuis_adfg,Sitka_Sound,Sitka,e9d6dcc2-8f6e-403e-8a1a-aad6243c2705,0,2020,0,0.0015630484135989696,-135.349517803,56.9288407670001
681,,0.04451058014776212,1586425908000,04/09/2020,1586454708000,aaron.dupuis_adfg,1586454708000,aaron.dupuis_adfg,Sitka_Sound,Sitka,ff298b61-2ae0-44d1-aa0d-4ac93a0373ba,1,2020,0,0.0013350778480393248,-135.311855203,56.747965869
682,,0.1292042843591374,1586425949000,04/09/2020,1586454749000,aaron.dupuis_adfg,1586454749000,aaron.dupuis_adfg,Sitka_Sound,Sitka,54ae576e-e6bc-43a4-abf1-812c0f9c7e81,1,2020,0,0.0023380228598992945,-135.295983721,56.7543604030001
683,,0.10002117795026517,1586425986000,04/09/2020,1586454786000,aaron.dupuis_adfg,1586454786000,aaron.dupuis_adfg,Sitka_Sound,Sitka,4b68eb64-4157-4bea-ade1-ece25477ef2a,1,2020,0,0.0027134761322836895,-135.285715014,56.756264684
684,,0.07207671224849582,1586426008000,04/09/2020,1586454808000,aaron.dupuis_adfg,1586454808000,aaron.dupuis_adfg,Sitka_Sound,Sitka,bde069a4-abb3-4a7c-bd20-c6d1f28ec1fc,0,2020,0,0.0018778805897958003,-135.297487735,56.7550091360001
685,,0.04308113727957591,1586426071000,04/09/2020,1586454871000,aaron.dupuis_adfg,1586454871000,aaron.dupuis_adfg,Sitka_Sound,Sitka,31932571-9b76-4c45-9a5b-057760dca7f7,0,2020,0,0.0011371141467077035,-135.303979539,56.755574951
686,,0.12083176438484684,1586426102000,04/09/2020,1586454902000,aaron.dupuis_adfg,1586454902000,aaron.dupuis_adfg,Sitka_Sound,Sitka,15a5ff03-0ce5-450c-b184-a8272990252b,0,2020,0,0.00338758652366171,-135.293573048,56.755280919
687,,0.19632872385124472,1586426214000,04/09/2020,1586455014000,aaron.dupuis_adfg,1586455014000,aaron.dupuis_adfg,Sitka_Sound,Sitka,69c0a59e-186a-44b1-8e45-bb54a77b3dc0,1,2020,0,0.0035921115936612493,-135.295625184,56.733690159
688,,0.07395039483753969,1586426256000,04/09/2020,1586455056000,aaron.dupuis_adfg,1586455056000,aaron.dupuis_adfg,Sitka_Sound,Sitka,50153888-a966-4372-b95e-893f9e19f7b3,0,2020,0,0.0022323609251224726,-135.294961498,56.730627559
689,,0.06561965323143487,1586426291000,04/09/2020,1586455091000,aaron.dupuis_adfg,1586455091000,aaron.dupuis_adfg,Sitka_Sound,Sitka,27cfcbfb-9102-475e-b281-8af163979b81,1,2020,0,0.001365749760973309,-135.293751378,56.7335337170001
690,,0.020869454522699768,1586509798000,04/10/2020,1586538598000,aaron.dupuis_adfg,1586538598000,aaron.dupuis_adfg,Sitka_Sound,Sitka,4c13145f-1325-45f9-b0b0-ef4ff630afac,0,2020,0,0.0005666271611677145,-135.363785546,56.930595548
691,,0.20694414553252058,1586509853000,04/10/2020,1586538653000,aaron.dupuis_adfg,1586540729000,aaron.dupuis_adfg,Sitka_Sound,Sitka,77eff023-e95d-4272-ab2c-f39e972368a7,1,2020,0,0.004928906088729751,-135.345903725,56.9263672550001
692,,0.22363736851955046,1586509907000,04/10/2020,1586538707000,aaron.dupuis_adfg,1586538707000,aaron.dupuis_adfg,Sitka_Sound,Sitka,9c59b0bd-8bf9-42c9-bfc4-c0d9ace00f4e,2,2020,0,0.003875208728495442,-135.350303925,56.929950648
693,,0.40683697199365754,1586509979000,04/10/2020,1586538779000,aaron.dupuis_adfg,1586538779000,aaron.dupuis_adfg,Sitka_Sound,Sitka,04b850a8-ee07-4663-b508-41d7df3dbfcb,3,2020,0,0.011662140384600117,-135.363498696,56.9361757780001
694,,0.727199777679561,1586510541000,04/10/2020,1586539341000,aaron.dupuis_adfg,1586539341000,aaron.dupuis_adfg,Sitka_Sound,Sitka,e781deb3-0241-42c8-9134-d284e565d48d,2,2020,0,0.017749891511410865,-135.312878411,56.7486032480001
695,,0.05374354794229067,1586510573000,04/10/2020,1586539373000,aaron.dupuis_adfg,1586539373000,aaron.dupuis_adfg,Sitka_Sound,Sitka,06b7ecdd-e963-423f-b6cb-60ba2909a484,0,2020,0,0.0009635149005997486,-135.282621183,56.757428057
696,,0.08953330126684217,1586510594000,04/10/2020,1586539394000,aaron.dupuis_adfg,1586539394000,aaron.dupuis_adfg,Sitka_Sound,Sitka,e435ef5d-ef8e-4bc1-bbb0-b8caaf23ae9b,1,2020,0,0.0020001128324399625,-135.280369677,56.758933724
697,,0.37886752473688506,1586510638000,04/10/2020,1586539438000,aaron.dupuis_adfg,1586539438000,aaron.dupuis_adfg,Sitka_Sound,Sitka,36641bdf-747f-4f9b-ba39-497d65c6ee7b,1,2020,0,0.010091177711394086,-135.272839354,56.7604138460001
698,,0.21321780411769728,1586510657000,04/10/2020,1586539457000,aaron.dupuis_adfg,1586539457000,aaron.dupuis_adfg,Sitka_Sound,Sitka,c305d2fd-ef17-494e-8ec4-d6ebed232bd4,0,2020,0,0.004863793674290374,-135.271557925,56.7626310360001
699,,0.14261818808186189,1586510741000,04/10/2020,1586539541000,aaron.dupuis_adfg,1586539541000,aaron.dupuis_adfg,Sitka_Sound,Sitka,16935645-5176-4138-ad1f-b7912929ea81,0,2020,0,0.003759545784902528,-135.305754082,56.756132456
700,,0.45239051671328756,1586510839000,04/10/2020,1586539639000,aaron.dupuis_adfg,1586539639000,aaron.dupuis_adfg,Sitka_Sound,Sitka,ce2d403f-e319-407a-97cf-4bc1171a1fd8,1,2020,0,0.01043478686937195,-135.302911654,56.7540001630001
701,,0.497791017360779,1586510866000,04/10/2020,1586539666000,aaron.dupuis_adfg,1586539765000,aaron.dupuis_adfg,Sitka_Sound,Sitka,1abe42d3-a94f-4e42-9325-daa9314ac11e,1,2020,0,0.01236167287,-135.295033494,56.7545905250001
702,,0.20108593900859228,1586510892000,04/10/2020,1586539692000,aaron.dupuis_adfg,1586539692000,aaron.dupuis_adfg,Sitka_Sound,Sitka,fd3c7978-0846-423d-9280-2e9df675a994,0,2020,0,0.004605344566902858,-135.305725576,56.7567266710001
703,,0.13458045758130371,1586510914000,04/10/2020,1586539714000,aaron.dupuis_adfg,1586539714000,aaron.dupuis_adfg,Sitka_Sound,Sitka,551a0e71-2bbd-4cc4-a19e-2a4087f55e47,0,2020,0,0.003497044187927116,-135.313023565,56.74851843
704,,0.07972735155064625,1586510995000,04/10/2020,1586539795000,aaron.dupuis_adfg,1586539795000,aaron.dupuis_adfg,Sitka_Sound,Sitka,046c0c36-ca97-4100-ad38-fa2b10f67f71,0,2020,0,0.0015391533978039566,-135.282374695,56.755315368
705,,0.09173792328150704,1586511027000,04/10/2020,1586539827000,aaron.dupuis_adfg,1586539827000,aaron.dupuis_adfg,Sitka_Sound,Sitka,4bbc0618-a040-4004-ad5c-25eb336ae96f,1,2020,0,0.002435076960552786,-135.273837774,56.7682743620001
706,,0.4863836892434254,1586511207000,04/10/2020,1586540007000,aaron.dupuis_adfg,1586540094000,aaron.dupuis_adfg,Sitka_Sound,Sitka,a9ab62d4-49c2-4f41-bae9-a17be7855d5b,1,2020,0,0.011399868919355509,-135.294530071,56.7292242350001
707,,0.03678268415863337,1586511264000,04/10/2020,1586540064000,aaron.dupuis_adfg,1586540064000,aaron.dupuis_adfg,Sitka_Sound,Sitka,6b4dfd06-81bd-41ce-a5f6-f4485a5b76ad,1,2020,0,0.0008693542971802731,-135.292034353,56.7345686890001
708,,0.9278589818901971,1586512517000,04/10/2020,1586541317000,aaron.dupuis_adfg,1586541317000,aaron.dupuis_adfg,Sitka_Sound,Sitka,bb4991d3-d06d-4298-b576-39f1a2b797fe,1,2020,0,0.01987967710051843,-135.376937897,57.0778766290001
709,,0.12650659237731324,1586512568000,04/10/2020,1586541368000,aaron.dupuis_adfg,1586541368000,aaron.dupuis_adfg,Sitka_Sound,Sitka,a2c43aa9-e6fb-4ba3-bfb1-a76634fbdd78,1,2020,0,0.0029050923044515765,-135.39636657,57.1126097100001
710,,1.5686539522327907,1586512598000,04/10/2020,1586541398000,aaron.dupuis_adfg,1586541638000,aaron.dupuis_adfg,Sitka_Sound,Sitka,a9f78d15-8fb1-4b9f-80a9-2cb37d3f84cc,2,2020,0,0.03365093818289346,-135.398363728,57.1100183820001
711,,0.10520438225205705,1586512975000,04/10/2020,1586541775000,aaron.dupuis_adfg,1586541775000,aaron.dupuis_adfg,Sitka_Sound,Sitka,7587cbe0-fc87-42ee-b793-4a8d6c023d1e,1,2020,0,0.0017685069092035117,-135.375457673,57.1298473850001
712,,0.06694312776692603,1586513002000,04/10/2020,1586541802000,aaron.dupuis_adfg,1586541802000,aaron.dupuis_adfg,Sitka_Sound,Sitka,3480ded8-9bfd-4d1c-9ef7-9d24a00c113f,0,2020,0,0.0019884122400909655,-135.378780743,57.129098975
713,,0.08603417722191115,1586513044000,04/10/2020,1586541844000,aaron.dupuis_adfg,1586546445000,aaron.dupuis_adfg,Sitka_Sound,Sitka,c54412d5-e330-410a-8197-f06149f45664,2,2020,0,0.0017520129032754515,-135.371818652,57.1347755300001
714,,0.038085915297608255,1586517754000,04/10/2020,1586546554000,aaron.dupuis_adfg,1586546554000,aaron.dupuis_adfg,Sitka_Sound,Sitka,e2f4a946-2233-41e0-81ab-49ca31558236,0,2020,0,0.0006351725876401072,-135.398197167,57.111451592
715,,0.3696929604194777,1586595381000,04/11/2020,1586624181000,aaron.dupuis_adfg,1586624181000,aaron.dupuis_adfg,Sitka_Sound,Sitka,810c7152-d969-47ce-8edd-89d31cebc99e,1,2020,0,0.01096338795543292,-135.31830462,57.0435027600001
716,,0.048238404493086515,1586595803000,04/11/2020,1586624603000,aaron.dupuis_adfg,1586624603000,aaron.dupuis_adfg,Sitka_Sound,Sitka,9d518caf-e54e-4012-826c-59e189554930,1,2020,0,0.0014677010166521311,-135.374674429,56.9380105820001
717,,0.1251660919274106,1586595845000,04/11/2020,1586624645000,aaron.dupuis_adfg,1586624716000,aaron.dupuis_adfg,Sitka_Sound,Sitka,f70a8c9f-f00c-47d6-8ede-d1bdb84df074,2,2020,0,0.003587953243512687,-135.363771416,56.9361204850001
718,,0.01545388595172569,1586595895000,04/11/2020,1586624695000,aaron.dupuis_adfg,1586624695000,aaron.dupuis_adfg,Sitka_Sound,Sitka,f5e22f55-b2a5-4e69-ad8c-da5a1028226c,1,2020,0,0.0004287476310965112,-135.364169395,56.9308005880001
719,,0.9786619344620441,1586596572000,04/11/2020,1586625372000,aaron.dupuis_adfg,1586625372000,aaron.dupuis_adfg,Sitka_Sound,Sitka,5c4ea023-3d0d-47b0-ac75-cf68dc25e903,2,2020,0,0.024826096612687126,-135.314295316,56.748668696
720,,0.06286671617825369,1586596597000,04/11/2020,1586625397000,aaron.dupuis_adfg,1586625397000,aaron.dupuis_adfg,Sitka_Sound,Sitka,1fbcefe3-7dd1-4bbd-8b36-66466e49e0d3,0,2020,0,0.0016422775318154022,-135.30338811,56.7554037720001
721,,0.2483261698458741,1586596628000,04/11/2020,1586625428000,aaron.dupuis_adfg,1586625428000,aaron.dupuis_adfg,Sitka_Sound,Sitka,cbba5839-009e-4098-b160-f0c342cda462,0,2020,0,0.0058082203198723545,-135.304627565,56.758151819
722,,0.2588188611269807,1586596657000,04/11/2020,1586625457000,aaron.dupuis_adfg,1586625457000,aaron.dupuis_adfg,Sitka_Sound,Sitka,405d1b94-7469-4e14-910d-87c92ba57116,0,2020,0,0.005830549255599357,-135.306803497,56.75552457
723,,0.38555956966291133,1586596719000,04/11/2020,1586625519000,aaron.dupuis_adfg,1586625519000,aaron.dupuis_adfg,Sitka_Sound,Sitka,81ba8806-e2fb-4dd5-be04-d5ae47cf66f6,1,2020,0,0.011129623971720952,-135.294698121,56.7554142500001
724,,0.8743762520025132,1586596784000,04/11/2020,1586625584000,aaron.dupuis_adfg,1586625647000,aaron.dupuis_adfg,Sitka_Sound,Sitka,922612f2-bb5a-4c54-8273-8aa98bad7d36,4,2020,0,0.020878836507450343,-135.283198346,56.7573181970001
725,,0.13236596679139323,1586596812000,04/11/2020,1586625612000,aaron.dupuis_adfg,1586625612000,aaron.dupuis_adfg,Sitka_Sound,Sitka,4d2b238d-e662-4106-a7ae-ff2921443d26,0,2020,0,0.003980755356884633,-135.273910115,56.768244193
726,,0.11939047764271712,1586596951000,04/11/2020,1586625751000,aaron.dupuis_adfg,1586625751000,aaron.dupuis_adfg,Sitka_Sound,Sitka,a6e4a5dc-97ed-4454-8992-f66cc4f41b5f,1,2020,0,0.002429344910918983,-135.276953468,56.7433257960001
727,,0.07342677316680536,1586596983000,04/11/2020,1586625783000,aaron.dupuis_adfg,1586625783000,aaron.dupuis_adfg,Sitka_Sound,Sitka,6db608bd-21a2-4046-ae8c-a08974d00fd9,0,2020,0,0.002120692025564096,-135.28464907,56.7438762530001
728,,0.07366197438031089,1586597017000,04/11/2020,1586625817000,aaron.dupuis_adfg,1586625817000,aaron.dupuis_adfg,Sitka_Sound,Sitka,2d6465fc-e7fd-4092-8592-09c0371a59d3,0,2020,0,0.0015995384287614673,-135.291516608,56.735868248
729,,0.05397343218624023,1586597034000,04/11/2020,1586625834000,aaron.dupuis_adfg,1586625834000,aaron.dupuis_adfg,Sitka_Sound,Sitka,66af4540-775d-45b0-8c80-c9fdd92a3961,0,2020,0,0.0013898693721564692,-135.295007773,56.737478471
730,,0.18611748542165632,1586597066000,04/11/2020,1586625866000,aaron.dupuis_adfg,1586625866000,aaron.dupuis_adfg,Sitka_Sound,Sitka,14ab7859-9e33-4b94-83af-39c3d1ede47e,0,2020,0,0.00434962809496541,-135.294492033,56.7304277920001
731,,0.11513057324481345,1586597097000,04/11/2020,1586625897000,aaron.dupuis_adfg,1586625897000,aaron.dupuis_adfg,Sitka_Sound,Sitka,9d9cb25d-e15f-4d8d-b62b-2b95d15d0107,1,2020,0,0.0024485116120284427,-135.296991389,56.727054314
732,,0.06840784337875314,1586597332000,04/11/2020,1586626132000,aaron.dupuis_adfg,1586626132000,aaron.dupuis_adfg,Sitka_Sound,Sitka,21948f2c-342f-46cd-b204-6c09a7bcadc4,0,2020,0,0.001158672010540787,-135.280336545,56.7702252610001
733,,1.1727914443301353,1586598282000,04/11/2020,1586627082000,aaron.dupuis_adfg,1586627082000,aaron.dupuis_adfg,Sitka_Sound,Sitka,f0362ef1-4c64-4ef0-a8a4-ef230586031c,2,2020,0,0.023842015678837262,-135.369008171,57.0685364140001
734,,0.26366783805534855,1586598336000,04/11/2020,1586627136000,aaron.dupuis_adfg,1586627136000,aaron.dupuis_adfg,Sitka_Sound,Sitka,fad4f821-058e-48fe-ba84-efb3bbe9c935,1,2020,0,0.007371077987823727,-135.398826575,57.0816173410001
735,,0.1935796482370553,1586598368000,04/11/2020,1586627168000,aaron.dupuis_adfg,1586627168000,aaron.dupuis_adfg,Sitka_Sound,Sitka,dd25ff07-ce38-41a9-ad3a-124a00252440,1,2020,0,0.0056665626794381516,-135.406980044,57.085451273
736,,0.1301304878090629,1586598401000,04/11/2020,1586627201000,aaron.dupuis_adfg,1586627201000,aaron.dupuis_adfg,Sitka_Sound,Sitka,b14fe68c-8e4b-4cb4-8d87-b26146ba2180,1,2020,0,0.0028403996751724956,-135.405403294,57.0783670440001
737,,0.299219990778248,1586598478000,04/11/2020,1586627278000,aaron.dupuis_adfg,1586627278000,aaron.dupuis_adfg,Sitka_Sound,Sitka,19713d53-6dbc-4d25-982c-7f7ec691ccb4,1,2020,0,0.007451330315081869,-135.428061584,57.068181302
738,,0.06312854899543525,1586598497000,04/11/2020,1586627297000,aaron.dupuis_adfg,1586627297000,aaron.dupuis_adfg,Sitka_Sound,Sitka,7c9166c3-96b7-42e4-8702-0e1b920c5f37,0,2020,0,0.0018309864783999119,-135.434442631,57.0693047730001
739,,1.8456216401661563,1586598746000,04/11/2020,1586627546000,aaron.dupuis_adfg,1586627546000,aaron.dupuis_adfg,Sitka_Sound,Sitka,9c40e3a0-1bc3-4f0c-a695-45b071e8318e,2,2020,0,0.03934331135947562,-135.3919085,57.091329537
740,,0.07249635346768378,1586598765000,04/11/2020,1586627565000,aaron.dupuis_adfg,1586627565000,aaron.dupuis_adfg,Sitka_Sound,Sitka,30b2fbe9-ca31-400b-875d-82ac82882461,0,2020,0,0.002173232427868933,-135.389956699,57.118805729
741,,0.12085759750480787,1586598810000,04/11/2020,1586627610000,aaron.dupuis_adfg,1586627610000,aaron.dupuis_adfg,Sitka_Sound,Sitka,8c115681-0e66-4163-b048-a9a888178469,0,2020,0,0.0021687979773347505,-135.376466271,57.1286830870001
742,,0.19503524242493406,1586598840000,04/11/2020,1586627640000,aaron.dupuis_adfg,1586627640000,aaron.dupuis_adfg,Sitka_Sound,Sitka,45571758-a8c0-4946-923a-db83867b6b03,0,2020,0,0.003917851417438758,-135.371903242,57.1347860170001
743,,0.5308819197457546,1586598922000,04/11/2020,1586627722000,aaron.dupuis_adfg,1586627722000,aaron.dupuis_adfg,Sitka_Sound,Sitka,74e7ebd9-0dd4-40ba-9128-ee7bc06174de,1,2020,0,0.014477138268733706,-135.367249363,57.1513363240001
744,,0.34049311773422497,1586598952000,04/11/2020,1586627752000,aaron.dupuis_adfg,1586627752000,aaron.dupuis_adfg,Sitka_Sound,Sitka,34e4075a-9899-4f7d-b4a5-1575bc8c988a,0,2020,0,0.008747845546073517,-135.342502975,57.160094907
745,,0.47723551964666877,1586599027000,04/11/2020,1586627827000,aaron.dupuis_adfg,1586627827000,aaron.dupuis_adfg,Sitka_Sound,Sitka,f65acfb4-b68c-4e90-a55a-aa85623bf518,1,2020,0,0.013841578615821195,-135.301184114,57.162088828
746,,0.09845558199891288,1586599097000,04/11/2020,1586627897000,aaron.dupuis_adfg,1586627897000,aaron.dupuis_adfg,Sitka_Sound,Sitka,041a19d8-8072-4faf-b1cc-ab70eb683fb8,1,2020,0,0.0025049098912468416,-135.301380058,57.177007367
747,,0.12035768241768789,1586600582000,04/11/2020,1586629382000,aaron.dupuis_adfg,1586629382000,aaron.dupuis_adfg,Sitka_Sound,Sitka,deeb894b-f145-4eec-a2f4-962c4cf4d81d,1,2020,0,0.003359252238112626,-135.463729972,57.1176437780001
748,,0.3085005868735425,1586600640000,04/11/2020,1586629440000,aaron.dupuis_adfg,1586629440000,aaron.dupuis_adfg,Sitka_Sound,Sitka,e80b6cb0-497c-442e-9383-73624c9165a3,1,2020,0,0.009213685427836814,-135.457793995,57.115483844
749,,0.2871427086219254,1586682236000,04/12/2020,1586711036000,aaron.dupuis_adfg,1586711036000,aaron.dupuis_adfg,Sitka_Sound,Sitka,9b6979e0-6567-48f8-8f2e-a227ee9c9220,1,2020,0,0.008408204735504875,-135.318864587,57.0441124640001
750,,0.08267259596224229,1586682261000,04/12/2020,1586711061000,aaron.dupuis_adfg,1586711061000,aaron.dupuis_adfg,Sitka_Sound,Sitka,a24a3149-c7fa-44ef-b58f-928955ccdfb8,1,2020,0,0.002347934334850365,-135.305220585,57.0435855270001
751,,0.5399062455758681,1586682685000,04/12/2020,1586711485000,aaron.dupuis_adfg,1586711485000,aaron.dupuis_adfg,Sitka_Sound,Sitka,2e5ae04c-ac1d-45fd-bc12-64ce036bf741,1,2020,0,0.015418772112262617,-135.374676183,56.9379883550001
